checkpoint,step,mean_auc,Atelectasis,Cardiomegaly,Consolidation,Edema,Pleural Effusion
checkpoints/pt-imp/checkpoint_19400.pt,19400,0.8171524346601057,0.63808,0.8411352329262777,0.8744419642857143,0.8710066305003014,0.8610983455882353
checkpoints/pt-imp/checkpoint_22900.pt,22900,0.8169414676170572,0.6914133333333333,0.8189733152419719,0.8712797619047619,0.8337854128993369,0.8692555147058825
checkpoints/pt-imp/checkpoint_11200.pt,11200,0.8169140758868719,0.6733866666666666,0.8214608774310267,0.8731398809523809,0.8346895720313441,0.8818933823529412
checkpoints/pt-imp/checkpoint_12900.pt,12900,0.8167738915505538,0.7127466666666666,0.8133197648123021,0.8469122023809524,0.8315250150693189,0.8793658088235294
checkpoints/pt-imp/checkpoint_15600.pt,15600,0.8167596652092943,0.6778666666666667,0.8030303030303031,0.8348214285714286,0.8817058468957203,0.8863740808823529
checkpoints/pt-imp/checkpoint_17100.pt,17100,0.8164729247920771,0.6567466666666667,0.8065355042966983,0.8792782738095237,0.8685955394816154,0.8712086397058822
checkpoints/pt-imp/checkpoint_15300.pt,15300,0.8164188152982549,0.7255466666666667,0.8092492085029398,0.8167782738095238,0.8464436407474383,0.884076286764706
checkpoints/pt-imp/checkpoint_19900.pt,19900,0.8163415395392454,0.6692266666666666,0.8291497060153776,0.8457961309523809,0.8575949367088607,0.8799402573529412
checkpoints/pt-imp/checkpoint_12300.pt,12300,0.8162732283888179,0.7287466666666667,0.7937584803256446,0.8364955357142856,0.8532248342374924,0.869140625
checkpoints/pt-imp/checkpoint_19500.pt,19500,0.8161738866867987,0.6459733333333334,0.8156942559927636,0.8701636904761905,0.8798975286317059,0.8691406250000001
checkpoints/pt-imp/checkpoint_19100.pt,19100,0.8160675036278281,0.6503466666666666,0.8154681139755767,0.8658854166666666,0.8670886075949367,0.8815487132352942
checkpoints/pt-imp/checkpoint_7100.pt,7100,0.815979192802752,0.71136,0.8191994572591588,0.8389136904761905,0.8551838456901748,0.8552389705882353
checkpoints/pt-imp/checkpoint_11800.pt,11800,0.8159635326164094,0.7243733333333333,0.8059701492537313,0.8307291666666666,0.833634719710669,0.8851102941176471
checkpoints/pt-imp/checkpoint_15100.pt,15100,0.8157622551142711,0.7137066666666667,0.8172772501130711,0.8231026785714286,0.8471971066907775,0.8775275735294118
checkpoints/pt-imp/checkpoint_9500.pt,9500,0.8156783841090839,0.7226666666666668,0.81524197195839,0.8419828869047619,0.8374020494273658,0.8610983455882353
checkpoints/pt-imp/checkpoint_22200.pt,22200,0.8156750737573999,0.6628266666666667,0.8222523744911805,0.8575148809523809,0.8710066305003014,0.8647748161764705
checkpoints/pt-imp/checkpoint_6100.pt,6100,0.8156130017143168,0.7051733333333334,0.822139303482587,0.8361235119047619,0.8578963230861963,0.8567325367647058
checkpoints/pt-imp/checkpoint_21200.pt,21200,0.8154718820475797,0.66656,0.8410221619176843,0.8485863095238095,0.8594032549728753,0.8617876838235294
checkpoints/pt-imp/checkpoint_17300.pt,17300,0.8154644087540955,0.6846933333333333,0.826662143826323,0.8701636904761905,0.833785412899337,0.862017463235294
checkpoints/pt-imp/checkpoint_16500.pt,16500,0.8154589998299784,0.6898666666666666,0.806422433288105,0.8638392857142857,0.8642254370102471,0.8529411764705882
checkpoints/pt-imp/checkpoint_4600.pt,4600,0.8153782929281762,0.74368,0.7835820895522388,0.8411458333333333,0.8450874020494272,0.8633961397058825
checkpoints/pt-imp/checkpoint_19800.pt,19800,0.8149385134569475,0.6853333333333333,0.8007688828584352,0.8723958333333334,0.8465943339361061,0.8696001838235294
checkpoints/pt-imp/checkpoint_14700.pt,14700,0.8148941880975558,0.6866133333333334,0.8354816824966079,0.8329613095238095,0.8417721518987342,0.877642463235294
checkpoints/pt-imp/checkpoint_8900.pt,8900,0.8148562209468067,0.67168,0.817277250113071,0.8550967261904762,0.854882459312839,0.875344669117647
checkpoints/pt-imp/checkpoint_16400.pt,16400,0.8148458789187025,0.7047466666666667,0.805291723202171,0.8428199404761905,0.8693490054249547,0.8520220588235294
checkpoints/pt-imp/checkpoint_12100.pt,12100,0.8147441524213314,0.7380266666666666,0.8047263681592041,0.8301711309523809,0.8398131404460518,0.860983455882353
checkpoints/pt-imp/checkpoint_15400.pt,15400,0.8146066050290994,0.6422400000000001,0.8265490728177295,0.8616071428571428,0.8524713682941532,0.8901654411764707
checkpoints/pt-imp/checkpoint_11100.pt,11100,0.8145925627570139,0.68608,0.8302804161013116,0.867001488095238,0.8197709463532248,0.8698299632352942
checkpoints/pt-imp/checkpoint_3000.pt,3000,0.8143079631709167,0.7478400000000001,0.7678652193577568,0.8314732142857144,0.8645268233875828,0.8598345588235293
checkpoints/pt-imp/checkpoint_19000.pt,19000,0.8142258132872243,0.648,0.8201040253279059,0.8612351190476191,0.8735684147076552,0.8682215073529411
checkpoints/pt-imp/checkpoint_20300.pt,20300,0.8140730473998936,0.6629333333333334,0.8132066938037088,0.8603050595238095,0.8515672091621459,0.8823529411764706
checkpoints/pt-imp/checkpoint_14800.pt,14800,0.8133045545963684,0.70272,0.8213478064224333,0.8178943452380952,0.8455394816154309,0.8790211397058825
checkpoints/pt-imp/checkpoint_14300.pt,14300,0.8132855415305809,0.7096533333333334,0.7939846223428313,0.8545386904761904,0.8383062085593731,0.8699448529411765
checkpoints/pt-imp/checkpoint_18000.pt,18000,0.8132793361678663,0.6802133333333333,0.7945499773857984,0.8833705357142858,0.8422242314647378,0.8660386029411765
checkpoints/pt-imp/checkpoint_9200.pt,9200,0.8132499995812728,0.6840533333333334,0.8154681139755766,0.8562127976190476,0.8449367088607594,0.865579044117647
checkpoints/pt-imp/checkpoint_15200.pt,15200,0.8132162351233145,0.7037866666666668,0.8283582089552238,0.8249627976190477,0.8316757082579868,0.8772977941176471
checkpoints/pt-imp/checkpoint_10600.pt,10600,0.8132075280326918,0.6818133333333334,0.8176164631388513,0.8467261904761905,0.8413200723327305,0.878561580882353
checkpoints/pt-imp/checkpoint_14900.pt,14900,0.8131189465159336,0.7008000000000001,0.8205563093622795,0.8188244047619048,0.8471971066907775,0.8782169117647058
checkpoints/pt-imp/checkpoint_19200.pt,19200,0.8130538095479067,0.65472,0.8264360018091361,0.8511904761904762,0.8725135623869801,0.8604090073529411
checkpoints/pt-imp/checkpoint_21000.pt,21000,0.8130464225492877,0.6651733333333334,0.848371777476255,0.8463541666666666,0.8318264014466547,0.8735064338235293
checkpoints/pt-imp/checkpoint_13500.pt,13500,0.8130270179331689,0.7054933333333334,0.8052917232021709,0.8296130952380952,0.839511754068716,0.8852251838235294
checkpoints/pt-imp/checkpoint_4500.pt,4500,0.812880148739325,0.7165866666666667,0.7927408412483039,0.8342633928571429,0.8384569017480409,0.8823529411764706
checkpoints/pt-imp/checkpoint_20200.pt,20200,0.8128357529306631,0.65696,0.8152419719583899,0.8748139880952381,0.8482519590114527,0.8689108455882354
