checkpoint,step,mean_auc,Atelectasis,Cardiomegaly,Consolidation,Edema,Pleural Effusion
checkpoints/pt-imp-v2/checkpoint_21400.pt,21400,0.8469120985728601,0.78208,0.8370646766169154,0.8759300595238095,0.883212778782399,0.8562729779411765
checkpoints/pt-imp-v2/checkpoint_46200.pt,46200,0.8465475474678492,0.77216,0.8423790140208051,0.8936011904761905,0.854882459312839,0.8697150735294117
checkpoints/pt-imp-v2/checkpoint_27800.pt,27800,0.8464210535154824,0.7739733333333333,0.8351424694708277,0.8800223214285714,0.8741711874623267,0.8687959558823529
checkpoints/pt-imp-v2/checkpoint_26800.pt,26800,0.8463963290388842,0.7645866666666666,0.8516508367254636,0.87109375,0.8696503918022905,0.875
checkpoints/pt-imp-v2/checkpoint_20200.pt,20200,0.8461460556457663,0.7591466666666667,0.8436227951153324,0.8744419642857143,0.8798975286317058,0.8736213235294118
checkpoints/pt-imp-v2/checkpoint_29800.pt,29800,0.8461065857023339,0.752,0.8489371325192221,0.8837425595238095,0.8640747438215793,0.8817784926470588
checkpoints/pt-imp-v2/checkpoint_30200.pt,30200,0.8460874814891899,0.7816533333333333,0.8280189959294437,0.88671875,0.8670886075949367,0.8669577205882353
checkpoints/pt-imp-v2/checkpoint_30800.pt,30800,0.8460509154808763,0.7882666666666667,0.8367254635911352,0.890997023809524,0.8428270042194093,0.8714384191176471
checkpoints/pt-imp-v2/checkpoint_26600.pt,26600,0.8458030322338551,0.7805866666666667,0.8308457711442786,0.8861607142857143,0.8613622664255576,0.8700597426470589
checkpoints/pt-imp-v2/checkpoint_20400.pt,20400,0.8452969765939946,0.76896,0.8497286295793759,0.8785342261904763,0.8484026522001205,0.880859375
checkpoints/pt-imp-v2/checkpoint_31200.pt,31200,0.8451650561667696,0.7941333333333335,0.8276797829036635,0.8876488095238095,0.8410186859553948,0.8753446691176471
checkpoints/pt-imp-v2/checkpoint_21600.pt,21600,0.8449834853386797,0.8125866666666666,0.8329941203075532,0.8485863095238095,0.8672393007836046,0.8635110294117646
checkpoints/pt-imp-v2/checkpoint_16000.pt,16000,0.8449446312700166,0.7753600000000002,0.8479194934418816,0.8606770833333334,0.8682941531042796,0.8724724264705882
checkpoints/pt-imp-v2/checkpoint_19000.pt,19000,0.8445040964571537,0.7627733333333334,0.8413613749434645,0.8640252976190477,0.8776371308016877,0.8767233455882353
checkpoints/pt-imp-v2/checkpoint_26400.pt,26400,0.844271227053483,0.75936,0.8559475350520126,0.8895089285714285,0.83499095840868,0.8815487132352942
checkpoints/pt-imp-v2/checkpoint_19200.pt,19200,0.8441808847780143,0.7772800000000001,0.8448665762098598,0.8584449404761905,0.870253164556962,0.8700597426470588
checkpoints/pt-imp-v2/checkpoint_31600.pt,31600,0.8439335333623582,0.7883733333333333,0.8374038896426956,0.8552827380952381,0.8645268233875829,0.8740808823529411
